uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred,adviser_name,staff_id
jhfdsk09,6521470,Dorothea Davenport,1,0.6,3.8,2.6,1.9,Samuel Dalton,wpqorn73
hwjgwx23,3228498,Margaret Fiorello,0,1.5,1.5,2.4,4.4,Basia Murton,bm8567
guyfqj86,3980063,Sharon Underwood,0,0.5,3,2.8,-1.6,Anne Hernandez,ssujpa10
wpihki51,7712239,Mark Sanders,1,-0.9,1.4,4.1,3.9,Samuel Dalton,wpqorn73
pcpcge72,3828939,Rena Nassif,0,0.4,1.8,4.1,0.5,Basia Murton,bm8567
bvrudv20,2917805,Erica Saenz,0,1.3,1.5,2.8,1.1,Irene Feldman,ekhymj67
vnmswj10,6570432,Lisa Smith,1,3.7,3.9,4.1,-0.9,Irene Feldman,ekhymj67
kcopxu61,8248989,Adam Gearhart,1,-2.5,-1.3,-2.5,-0.8,Paul Prince,wndznn45
mbruls97,2392216,Florence Streiff,0,0.3,4,3.2,3.1,Dawn Curtin,sweucq96
ukkxvb11,6251062,Frank Burney,0,-4.3,-3.7,-4,-4.9,Anne Hernandez,ssujpa10
hvymun28,5873728,Ernesto Peters,1,0.3,3.1,2.7,4.3,Emily Santos-Bacca,esb99
dlpkzc11,0765797,Elizabeth Neville,1,-2.5,-2.5,-0.5,-3.7,Jeanette Lindley,mmxgfl83
omvjlv28,8809181,Ursula Printy,0,-3.3,0.8,1.1,1.7,Irene Feldman,ekhymj67
geputo38,0659730,Kelley Wood,0,-1.2,1.7,1.7,1.2,Michelle Cuellar,oqgnwy64
vkffth21,2373002,Sidney Hemphill,1,0.2,2.5,2.1,0.5,Irene Feldman,ekhymj67
bfupsn54,9927119,Marvin Roberts,1,1,2.9,3.3,4.7,Fred Johnson,fj123
bkedyi52,7025821,Joseph Harmon,1,-0.2,2.1,2.1,-3.9,Emily Santos-Bacca,esb99
lvbzib73,7650732,Alyson Rishel,0,-0.2,1.4,2.3,-4.8,Emily Santos-Bacca,esb99
wlzslt32,3856283,Daniel Gillespie,0,-0.5,3.3,3.2,4.6,Michelle Cuellar,oqgnwy64
kbibsx07,3205632,Vickie Goodman,0,0.6,3.1,2.5,3.3,Kenyatta Berrios,ysftax93
dxuhjo25,6204731,Max Feldman,0,-3.1,-1.2,-0.6,0.5,Basia Murton,bm8567
xfveqx91,3227117,Jose Southwood,0,-1.3,1.6,5,4.3,Kenyatta Berrios,ysftax93
oubqfh41,4209136,Paul Poloskey,0,-2.9,-1.1,-2.1,4.4,Jeanette Lindley,mmxgfl83
gfadzf52,1767105,Natalie Taylor,0,-5,-5,-5,-4.6,Paul Prince,wndznn45
lpkpfy29,0500935,Alexander James,1,-0.4,2,4.2,2.5,Paul Prince,wndznn45
hdnydx73,7476193,Rhonda Mulligan,1,-1.3,2.9,2.8,4.2,Jeanette Lindley,mmxgfl83
mowvzk09,0281971,James Bauer,1,0.3,2.2,3,-1.2,Dawn Curtin,sweucq96
feemza93,4780700,William Sloan,0,0.5,4.7,2.4,2.9,Anne Hernandez,ssujpa10
vbxoxt23,5508587,Douglas Graham,0,0.8,3,4.2,2.2,Anne Hernandez,ssujpa10
jbhacx22,7767870,George Morgan,1,1.3,2.7,4.2,0.6,Jeanne Mason,cnotli32
kcikvi33,2057286,Fannie Mcqueen,1,-4.3,-1.6,-2.1,-2.4,Paul Prince,wndznn45
cwevkt31,3243517,Shirley Hibbs,1,-0.3,1.5,1.3,-5,Kenyatta Berrios,ysftax93
wormaw17,1306314,Shelly Gordon,0,-0.6,3.3,2.7,-0.1,Dawn Curtin,sweucq96
ovrcff63,0458782,Jesse Furey,1,1.9,3.9,4,3.4,Anne Hernandez,ssujpa10
pywfsh40,1016714,Wilfredo Amundson,0,3,3.7,4.5,3.5,Paul Prince,wndznn45
nqroxk47,0734765,Wyatt Kent,0,-4.7,-4.7,-0.3,3.4,Fred Johnson,fj123
qvfpio52,0890453,Joseph Mounts,1,-3.5,3.2,3.4,4.3,Samuel Dalton,wpqorn73
okugkg58,2003786,Betsy Solomon,1,0.5,5,4.7,3.2,Jeanette Lindley,mmxgfl83
wbwloo40,1617846,Julie Anderson,0,-0.5,2.4,4.4,4.4,Irene Feldman,ekhymj67
ehoyxb76,0902295,Veronica Prideaux,0,-0.7,3.3,4.2,3.9,Emily Santos-Bacca,esb99
ickadn46,5192753,Dean Barnes,1,-1.1,-1.2,-2.5,-2.1,Paul Prince,wndznn45
sayffa83,3696372,Lisa Stewart,0,-0.2,1.3,4,2.3,Dawn Curtin,sweucq96
stbklm68,2476621,Wayne Rhoads,0,-1.4,2.2,3.2,2.5,Irene Feldman,ekhymj67
gmrglz04,2453935,Cynthia Luna,0,0.8,2.3,2.7,2.8,Fred Johnson,fj123
jtuxvh01,3074559,Emilio Reiter,1,-0.3,3.1,2.8,-0.3,Emily Santos-Bacca,esb99
ifhwed46,6095872,Vincent Casanova,0,-1.9,2.4,1.5,2.7,Fred Johnson,fj123
pqppjv51,1411676,Lisa Justice,0,-0.4,1.9,2.7,4.1,Dawn Curtin,sweucq96
gtvvrz86,8753959,Rosa Curtis,0,1.7,1.8,3,2.2,Jeanne Mason,cnotli32
gnplqk89,9897870,Jennifer Warner,0,-1.3,4.4,4.4,3.2,Luis Yoxall,flgkpr62
ceifbf73,7509078,Kristina Preston,0,-0.8,3.3,4.3,3.8,Luis Yoxall,flgkpr62
nssatb57,5083194,Suzanne Renteria,0,-1.9,1.7,1.8,-5,Fred Johnson,fj123
tlvulk67,9016416,Eddie Herron,0,0.8,2.8,3.4,3.2,Patricia Jackson,hfyvek38
ilalqv48,8466300,Megan Shimer,1,-0.6,0.3,-0.9,0.6,Basia Murton,bm8567
ojnpnw62,0252682,Blake Parris,0,0.9,2.7,2.9,-0.5,Fred Johnson,fj123
gqfojj16,7789024,John Smith,0,-99,-99,-99,-99,Fred Johnson,fj123
ljhowc26,4252918,Crystal Meyer,1,-2.2,2.8,2.4,3.9,Anne Hernandez,ssujpa10
hhwrac42,5146700,Tammy Batchelor,1,1.6,3.5,2.7,-5,Basia Murton,bm8567
wfsqej15,2233397,Richard Ashford,0,0.9,3.5,1.6,-0.4,Paul Prince,wndznn45
girklv65,1655081,John Ray,1,-0.9,4.4,4.6,4.2,Irene Feldman,ekhymj67
vleaso75,0024823,Jill Zeringue,1,-2.5,1.7,4,4.7,Emily Santos-Bacca,esb99
tmgvtd86,7922969,Charles Fuller,1,0.6,2.2,3.3,-2.8,Paul Prince,wndznn45
chwjno84,4502601,Donald Rowe,0,-1.4,2.6,3.7,4,Michelle Cuellar,oqgnwy64
zhlnkp88,5814019,David Smith,0,0.3,0.1,3.6,2.2,Patricia Jackson,hfyvek38
ddcrrn05,6155623,Scott Noble,1,-3.5,2.8,0.7,-2.5,Irene Feldman,ekhymj67
tpiuyz17,0055052,Joshua Rushing,1,-0.7,1.6,3.3,-4,Patricia Jackson,hfyvek38
rivpsh79,1244675,Robert Humphries,1,-1.6,1.2,-0.6,2.8,Patricia Jackson,hfyvek38
xvlhhg77,6302843,Delores Williams,1,-1.5,2.5,3.6,3.7,Paul Prince,wndznn45
xwkpbm23,4535464,Robert Jensen,0,-1.6,-1.3,-2.2,2.8,Basia Murton,bm8567
awbivp69,6424099,Michael Stahl,1,2.3,3.1,3.4,-0.6,Fred Johnson,fj123
jdgwwy76,7759616,Orval Jay,0,0.7,-1.5,2.5,1.2,Kenyatta Berrios,ysftax93
nnjkut76,2311564,Patrica Neighbors,1,2.8,3.2,4.7,3.1,Marie Roberts,vnxici28
jiyvyd96,5241298,Denis Welte,0,0.6,1.3,2.9,0.5,Dawn Curtin,sweucq96
tdqyhn19,3309989,Jeanette Muilenburg,0,-2.5,3.8,3.1,2.9,Luis Yoxall,flgkpr62
qfbrbu40,7737334,Stephanie Valenti,0,1.3,3.8,3.5,4.6,Luis Yoxall,flgkpr62
zjesod13,7777312,Armand Jones,0,0.1,1.7,3,2.9,Kenyatta Berrios,ysftax93
jvisvs45,8030304,Louis Kilpatrick,0,-2.5,-1.8,4.4,4.4,Dawn Curtin,sweucq96
xwnsor21,1702343,Dorothy Santiago,0,1,4.4,5,3.6,Luis Yoxall,flgkpr62
anqgpr37,0996813,Cyrus Blue,0,1.8,0.2,5,3.2,Patricia Jackson,hfyvek38
btswtz59,0633515,Michael Fairley,1,-3.3,3.8,5,4.4,Jeanne Mason,cnotli32
zteeqq41,3127600,Curtis Edwards,1,-0.5,2.5,1.9,2.3,Jeanette Lindley,mmxgfl83
kztmcc44,9542254,Alyce Chan,1,-1.9,-1.8,0,-4.9,Dawn Curtin,sweucq96
kmktvq16,4229377,Ricky Leftwich,0,-0.3,2.7,3.7,-0.2,Fred Johnson,fj123
hwkwcw70,6206521,Grace Streeter,0,-4.4,-3.6,-4.7,1.9,Jeanne Mason,cnotli32
kbijeg68,6217835,Sarah Lentz,1,0.2,2.7,3.2,0.9,Dawn Curtin,sweucq96
gtlxtu63,1503982,Gordon Sampson,0,-0.4,1.6,5,4.2,Jeanette Lindley,mmxgfl83
cbmwsm41,9327977,Priscilla Hidinger,1,0.7,4.2,2.4,1.6,Fred Johnson,fj123
nurqta14,5622280,Bertha Lane,0,-2.3,0.7,2.1,3.6,Patricia Jackson,hfyvek38
ruxkmm47,2084127,Thomas Natale,0,1.9,2.8,4.9,3.9,Emily Santos-Bacca,esb99
ylbwpe61,4512661,Joseph Turner,0,-0.7,0.8,2.7,1.5,Irene Feldman,ekhymj67
ojofwc20,2222861,Jacob Rodriguez,0,-2,3.6,1.2,-4.7,Patricia Jackson,hfyvek38
cviwvr88,0629379,Carlos Shuler,1,-0.7,3.7,2.3,1.5,Kenyatta Berrios,ysftax93
rmclss30,8805980,Helen Becker,0,0.8,2.8,3.6,4.6,Luis Yoxall,flgkpr62
sqyabw43,0365554,James Kozel,0,-0.8,4.8,4.2,1.4,Marie Roberts,vnxici28
nmwoot35,2643232,Philip Marthe,0,1.7,4.4,4.3,3.7,Patricia Jackson,hfyvek38
vkkwhy63,5947219,Christie Coleman,0,-0.9,-1.4,0.3,1.4,Jeanette Lindley,mmxgfl83
qidefz81,3520176,Mary Nixon,0,-1.1,2.2,2,1.7,Anne Hernandez,ssujpa10
lhvjyf57,6181940,Danny Bryant,0,1.4,3.3,4.7,4,Marie Roberts,vnxici28
iklsrl15,0447599,Barbar Berg,1,-0.9,4.2,3.8,-2.1,Kenyatta Berrios,ysftax93
bphhjx06,7779048,James Bean,1,-99,-99,-99,-99,Dawn Curtin,sweucq96
ncccvj45,5233397,Sue Crampton,1,-0.9,1.5,2.2,0.8,Luis Yoxall,flgkpr62
udlxul61,7075016,Margie Macnaught,0,0.8,0.7,3.4,4,Marie Roberts,vnxici28
kmbhpo66,8017256,Jeffrey Kessler,0,2.3,1.5,0.6,-0.3,Paul Prince,wndznn45
wcgxtf38,3026673,Ted Mueller,0,-1.2,3.7,3.8,3.2,Samuel Dalton,wpqorn73
mahvam40,8797411,Maria Bledsoe,0,-99,-99,-99,-99,Michelle Cuellar,oqgnwy64
oufqdr47,6002940,Rose Tolson,0,-0.3,1.9,2.6,0.6,Samuel Dalton,wpqorn73
rdvgjk78,1037699,Stuart Jay,0,-1.4,3,2.1,0.7,Anne Hernandez,ssujpa10
mgmzcw80,1700522,Pamela Amos,0,-0.7,3.1,4.3,0.6,Dawn Curtin,sweucq96
ojevua76,2854462,Fanny Linehan,0,-3.8,-3.6,3.2,3.8,Michelle Cuellar,oqgnwy64
lcjsiu23,1713632,Gladys Taylor,0,-2.1,-1.7,-1,2.4,Michelle Cuellar,oqgnwy64
cbxjeb46,6511820,Brian Moore,1,-1.9,-2.5,-1.1,-0.6,Michelle Cuellar,oqgnwy64
xypurq94,2812994,Jack Tshudy,0,-2.1,5,3,2.9,Irene Feldman,ekhymj67
nitgqv64,9269592,Geoffrey Negron,0,-2.7,5,4.9,3.8,Luis Yoxall,flgkpr62
uznnrw68,8434202,James Wynn,1,-2.8,-0.1,0.5,-2.1,Basia Murton,bm8567
vbvdgb34,8057616,Eric Jones,0,-0.7,-0.7,0.7,2.7,Michelle Cuellar,oqgnwy64
owbpwn44,2454246,Connie Miller,0,-0.8,4.7,4.7,4.8,Paul Prince,wndznn45
wccdja24,0578237,Dorothy Padilla,0,-2.5,-0.7,2.2,0.7,Irene Feldman,ekhymj67
ubrpyg42,8619589,Wanda Vigil,1,0.8,4.4,3.2,3.4,Basia Murton,bm8567
wrizld99,4485450,Cheryl Crawford,1,0.3,1.8,3,-4.8,Anne Hernandez,ssujpa10
enwbxj80,3855977,Duane Burnett,0,-2.1,0.1,1.8,-4.4,Dawn Curtin,sweucq96
ymoleu93,2111413,Robyn Ditzel,1,-2.8,1.2,3.8,4,Fred Johnson,fj123
ufgjbl21,9179484,Brenda Evan,1,-1.3,3.4,4.1,3.7,Michelle Cuellar,oqgnwy64
nnplmh56,7800334,John Johnson,0,-3,-1,-2.2,0.4,Emily Santos-Bacca,esb99
xjicoe22,4926187,Elizabeth Cavazos,0,2.2,2.9,4.5,0.7,Jeanne Mason,cnotli32
haceuy95,2164778,Sarah Durham,1,-0.9,5,3.9,1.1,Kenyatta Berrios,ysftax93
bytxjh07,4102463,Lois Crews,1,-0.8,2.2,3.2,-1.2,Michelle Cuellar,oqgnwy64
ywltgi06,1102922,Esteban Bjorkman,1,-1.5,0.3,2.6,-1.2,Michelle Cuellar,oqgnwy64
bufhvq91,9181819,Franklin Lowe,1,-2.7,1.4,1.4,-1.6,Dawn Curtin,sweucq96
toqgfg92,2917665,Steven Schaunaman,1,-0.3,3.9,3.6,1.5,Luis Yoxall,flgkpr62
xrpfqq29,1724635,Margaret Gold,1,1.8,3,4.9,3.6,Patricia Jackson,hfyvek38
rtmvjh33,1481905,Jose Tam,0,-2.9,-0.6,4.6,4,Basia Murton,bm8567
lydzfw91,6389479,Beatriz Villar,0,-4,0.2,-1.5,-4.2,Anne Hernandez,ssujpa10
wrrxuo38,4891058,Wayne Lindsey,0,-1.1,2.8,2.4,1.5,Kenyatta Berrios,ysftax93
jefmif71,1015385,Karl Rokus,0,-2,1.7,2.4,1.7,Marie Roberts,vnxici28
julase55,5669128,Lenore Monford,1,-2,1.4,3.1,-1.7,Patricia Jackson,hfyvek38
uycgch58,3130956,Betty Kimbrell,0,0.1,2.6,2,1.8,Anne Hernandez,ssujpa10
kyawgm70,2201694,Kellie Cooper,1,-3.8,-3.3,-3.6,2.6,Jeanette Lindley,mmxgfl83
lsydxm87,8823118,Amanda Simms,0,0.8,4,1.7,3.5,Patricia Jackson,hfyvek38
rvihbc80,1163272,Catherine Norton,1,-0.2,3.1,3.9,3.5,Emily Santos-Bacca,esb99
upfiab01,4455209,John Watson,0,1.6,2.5,2.5,3,Jeanne Mason,cnotli32
kelkhv71,7425676,Sandra Prather,0,0.6,2.4,-0.2,0.3,Emily Santos-Bacca,esb99
yauztn03,6812678,John Miller,1,-3,5,3.5,4.8,Patricia Jackson,hfyvek38
bluijm43,6999411,Joshua Elizarraras,1,-0.6,0.3,0.8,-3.3,Samuel Dalton,wpqorn73
zcqfqf26,8233723,Sarah Barker,0,-0.9,2.6,4.4,4.2,Dawn Curtin,sweucq96
zxtvix80,1619488,Paul Barney,0,-0,4.4,3.6,-1.4,Patricia Jackson,hfyvek38
vrponu54,5011103,Shawn Belair,0,-2.7,1.5,1,-4.7,Dawn Curtin,sweucq96
jpunhe44,3268633,Jose Quinto,0,-0.7,4.8,3.3,4,Marie Roberts,vnxici28
wruwkq31,8519216,Mary Williams,1,-1.7,1.7,-99,0.1,Anne Hernandez,ssujpa10
pfxkxx62,4509972,Catherine Burns,0,-1.6,2.3,0.9,0.8,Samuel Dalton,wpqorn73
bonhsw50,5775500,Sandra Brown,0,-1,3,2.1,4,Basia Murton,bm8567
pckztl42,2508333,Summer Martin,0,-1,0.6,1.6,-4.9,Jeanette Lindley,mmxgfl83
ozcjpo94,1272748,April Rubio,1,-2,0.6,-0.2,-5,Kenyatta Berrios,ysftax93
gopboh43,9479296,Patricia Torres,0,-4.4,4,1.5,3.7,Samuel Dalton,wpqorn73
tgplgi74,4920160,James Beckham,0,-1.2,1.3,1.8,-2,Paul Prince,wndznn45
gzawhe75,9280869,Marion Lewis,0,-1.2,4.3,3.2,3.6,Marie Roberts,vnxici28
hmfsik37,1878162,Donald Pineda,1,1.3,3.4,2.9,2.9,Patricia Jackson,hfyvek38
rvmbkt74,0717129,Tyrone Keri,1,1.9,4.6,4.8,-2.6,Irene Feldman,ekhymj67
feqyiq18,4986700,Brenda Lund,0,0.6,2.7,3.9,1,Michelle Cuellar,oqgnwy64
gsydmh32,3970017,Martha Payne,0,-0.5,4.3,3.5,0.8,Michelle Cuellar,oqgnwy64
qdkutw69,8234126,Jeanetta Scarnati,0,-1.7,1.9,3,-2,Marie Roberts,vnxici28
zclysn46,3886922,Raymond Burns,0,0.4,3.4,4,-2.2,Michelle Cuellar,oqgnwy64
yhkvgh12,6537002,Bryant Hisey,0,1,2.6,3,2,Patricia Jackson,hfyvek38
yqtljg09,8111458,Michael Johnson,0,0,4.5,4.8,2.8,Anne Hernandez,ssujpa10
qzaxej50,0895958,James Larue,0,0.5,1.9,4.4,-0.5,Irene Feldman,ekhymj67
efrmtc04,2038859,John Sannicolas,1,-3.2,0.4,-2.8,1.4,Basia Murton,bm8567
ibmqju21,6786527,Gina Burger,1,-0.8,-2.9,-1.7,0.7,Emily Santos-Bacca,esb99
jhtepl78,1932329,Alexis Taylor,0,2,4.1,4.8,1.3,Marie Roberts,vnxici28
dpoysn96,6284955,Marian Sayles,0,-0.9,0.9,-0.4,-4.5,Kenyatta Berrios,ysftax93
cauytv49,3262165,Don Rosado,1,0.7,1.9,1.8,-2.1,Emily Santos-Bacca,esb99
npqiek21,8601354,Merrill Tsai,0,1.4,3.9,3.3,0.8,Samuel Dalton,wpqorn73
xnqxxy10,4345344,Elaine Varillas,0,-0.5,4.5,4.3,-3.5,Fred Johnson,fj123
ywpwpf98,4390484,Tiffany Wells,1,-2.2,3.8,1.3,3.6,Dawn Curtin,sweucq96
nejren33,1793607,Todd Comer,0,-0.8,3.8,4.7,2.6,Fred Johnson,fj123
vuvybi65,8015616,Gene Crayton,0,0.1,3.1,4.5,4.2,Luis Yoxall,flgkpr62
uwxvvg46,5772697,Jeffrey Martinson,1,-99,-99,-99,-99,Irene Feldman,ekhymj67
vewmtc33,6679806,William Buck,0,-0.5,2.4,4.5,3.9,Michelle Cuellar,oqgnwy64
gvlbky08,5717586,Ray Randolph,1,-0.5,1.6,3.3,-1.4,Anne Hernandez,ssujpa10
llkvcr21,7531119,Harry Cox,0,-0.9,1.9,1.7,-1.8,Marie Roberts,vnxici28
bkvxhu82,1907719,Kevin Wallace,0,1.3,3.2,4.3,-0.1,Anne Hernandez,ssujpa10
xrbvwo23,9384167,Laticia Hanley,0,-2.1,0.7,1.1,0.2,Marie Roberts,vnxici28
qdsesp50,7171420,Florence Harris,0,1.4,2,1.9,0.7,Emily Santos-Bacca,esb99
ncxdiw70,7282003,William Thompson,0,-1,1.6,3,3.3,Basia Murton,bm8567
wtbghf25,2707694,Cheryl Dawson,1,-1.9,0.2,0.6,-1.5,Marie Roberts,vnxici28
ivacdy29,1163395,Lyle Colella,0,0.9,4.2,4.9,2.2,Irene Feldman,ekhymj67
qdolcv98,6740843,Jana Austin,0,-0.6,2.4,3.6,-0.3,Jeanne Mason,cnotli32
hssmob02,7928669,Linda Mchenry,1,0,2.1,2.9,3.8,Patricia Jackson,hfyvek38
wzxfbh86,8422916,Catherine Scott,1,1,2.7,4.6,3.2,Jeanne Mason,cnotli32
lwxahi75,0564273,Doris Allen,0,0.8,0.8,1.9,4.2,Samuel Dalton,wpqorn73
jvoeuq82,6027014,Kelly Phillips,0,-0.6,2,1.8,-4.3,Kenyatta Berrios,ysftax93
bplvhp32,6620931,Thomas Young,0,0,3.2,1.3,0.1,Paul Prince,wndznn45
qzobdv44,2053385,Terence Robinson,0,-0.8,0.5,-0.6,-4.6,Marie Roberts,vnxici28
zlruwq79,3140384,Kristina Anderson,0,-4.1,1.3,3.5,2.7,Anne Hernandez,ssujpa10
jeodfm84,2668677,Anita Conard,0,-0.3,3.5,2,-5,Paul Prince,wndznn45
wxaams25,7810927,Alfred Shoop,0,-0.6,3.3,3.5,1,Patricia Jackson,hfyvek38
hybhey24,3233317,Kevin Shackford,0,-0.5,4.1,4,3,Jeanette Lindley,mmxgfl83
dzwbre41,8969554,Leigh Haley,0,-3.1,2.1,2.6,0.8,Paul Prince,wndznn45
wlbveq42,3137496,Larry Werner,0,0.3,3.2,3.8,3.8,Fred Johnson,fj123
iseezv18,5949755,Ronda Lutz,1,-0.4,1.7,3,-4.9,Marie Roberts,vnxici28
mhqxtn15,1745886,Felecia Soto,1,2.9,4.8,4.4,-0.4,Paul Prince,wndznn45
noxizw65,8535852,Kristine Snyder,0,-1.2,1.4,3.4,4.1,Fred Johnson,fj123
ypxvnq04,5804025,Michelle Mcmillian,0,-1.6,4.2,3.7,2.9,Emily Santos-Bacca,esb99
slkemf54,9549025,Larry Mertz,0,0.7,2.9,4.5,1.9,Paul Prince,wndznn45
sgcwxa91,6366019,Doris Nass,0,-1.8,1.9,2.7,-4.6,Marie Roberts,vnxici28
pphegg04,8262810,Jonathan Rochester,0,-1,4.6,3.1,3.1,Marie Roberts,vnxici28
hgnnrh33,1278404,Marisol Cavanaugh,0,-0.3,2.5,-0.2,1,Paul Prince,wndznn45
kalkkf65,0421718,Roger Trumbo,0,1,3.8,3.7,2.2,Basia Murton,bm8567
dguhmj73,6536441,James Mckenney,0,0.4,2,3.2,2.7,Patricia Jackson,hfyvek38
wppsoz34,6584988,Delores Brown,0,0.7,2.1,0.6,-1.9,Irene Feldman,ekhymj67
lomhep80,9524921,Loraine Mcintosh,1,-4.9,-3.7,-3.8,-4.4,Jeanette Lindley,mmxgfl83
vstapf76,1877491,Annie Mathis,0,0.5,5,4.2,4.6,Samuel Dalton,wpqorn73
gfdpza10,5477197,Martha Woods,0,-4.6,-4.2,-1.3,-4.8,Fred Johnson,fj123
mipbmj80,5487710,Ronald Kraft,0,2.1,3.2,3.4,-0.7,Jeanette Lindley,mmxgfl83
ystzox12,0473065,Gene Tom,0,-1.9,3.4,3.2,2.5,Basia Murton,bm8567
ryiqpo43,2585691,Ronald Mcguire,0,-99,-99,-99,4.6,Dawn Curtin,sweucq96
zrnaed37,9055734,Jon Martin,0,-0.5,0.1,1.4,-4.3,Anne Hernandez,ssujpa10
ygkvid98,7477862,Teresa Myers,0,1.3,3.4,3.1,1.1,Patricia Jackson,hfyvek38
rjunaz15,5239268,Wendy Collins,0,0.1,1.2,2.3,4.6,Anne Hernandez,ssujpa10
vwltmx52,4467060,Harold Daniel,0,0.7,4.1,4.3,-2.2,Jeanne Mason,cnotli32
ovgcxn49,8806654,Luis Tippett,0,-0,1.4,-0.9,-1.7,Luis Yoxall,flgkpr62
scwith26,3734833,Arlene Martin,0,0.7,3.1,3.4,3.5,Samuel Dalton,wpqorn73
ytmpno80,3864619,Charles Bush,1,-0.8,4,4.3,3.4,Basia Murton,bm8567
gvgpoz68,8909260,Anthony Wilkins,0,2.1,1.7,2.5,2.3,Basia Murton,bm8567
efpcln36,5965067,Jordan Moncayo,0,-1.9,1.2,3.4,-1.2,Marie Roberts,vnxici28
vayijl42,2365071,Ruth Wallace,1,-0.1,1,1.4,1.3,Paul Prince,wndznn45
okkcps11,9095170,Christian Sherwood,0,-0.5,0.9,1.2,-4.5,Samuel Dalton,wpqorn73
jfxndx73,8300790,Kevin Crowley,0,1.6,2.9,4.5,-3.4,Jeanne Mason,cnotli32
wyeiqr72,4588325,Ellis Torres,0,0.8,5,1.9,3.9,Fred Johnson,fj123
gcraml52,0649784,Tom Lankford,0,0.2,3,4.9,4,Anne Hernandez,ssujpa10
pexcxf41,2698635,Patricia Stephens,0,-2.6,1.4,2.1,-4.3,Emily Santos-Bacca,esb99
zdwbkg32,6835918,John Harjo,0,-0.2,3.9,4.8,0.2,Jeanette Lindley,mmxgfl83
epiwzy75,4251315,Jason Nelsen,1,-1.1,3.4,3.4,-4.9,Jeanne Mason,cnotli32
pkxoby14,5153657,John Gall,1,-0.4,1.4,0.8,-3,Irene Feldman,ekhymj67
qbvpxf74,2425250,Donn Brafman,0,0,4.7,3,-3.4,Fred Johnson,fj123
mzvfvc75,3919835,Robert Wison,0,-1.9,2.4,1.6,0.8,Marie Roberts,vnxici28
cdvhyg86,4794454,Penny Eber,1,-0.2,3.3,3.1,-3.2,Samuel Dalton,wpqorn73
eijjwu69,1236131,Damian Poole,0,-1.5,1.5,0.5,1.3,Michelle Cuellar,oqgnwy64
lpdtof99,7367587,Barbara Marquez,0,-1,0.5,0.1,2.2,Emily Santos-Bacca,esb99
inyvao09,0812035,Joshua Kaspar,0,-3.1,3.9,1,2.6,Patricia Jackson,hfyvek38
lslbgj01,4230233,Alice Flanagan,1,1,4,4.8,2.5,Paul Prince,wndznn45
tzzmlp59,7672496,Christopher Murphy,1,-1.5,4.4,3.5,-3,Jeanne Mason,cnotli32
rlgrrk62,8531646,Katherine Padilla,1,-2.8,3.3,4.8,3.4,Kenyatta Berrios,ysftax93
zmorwg68,6130372,Carlos Rodrigues,1,-2,-0,0.5,-0.7,Irene Feldman,ekhymj67
uyhmdi76,0118835,Jennifer Sutton,1,1,2,4.1,-0.3,Basia Murton,bm8567
nxyjog70,1396872,Anthony Stamey,0,2.9,1.4,1.8,0.7,Paul Prince,wndznn45
kszghb20,6071059,Israel Hein,0,-1.8,5,3.1,1.1,Kenyatta Berrios,ysftax93
fzoknh03,6673751,Lionel Beaman,0,1.3,2,1.7,-1.6,Marie Roberts,vnxici28
tajbjr16,4715961,Linda Taylor,0,0.3,5,4.1,4.6,Kenyatta Berrios,ysftax93
juwaqq34,7468756,Jacob Schwartz,1,-0.2,2.5,3.7,1.9,Jeanette Lindley,mmxgfl83
pgnbtj69,1072439,Hector Riley,0,-0.8,1.8,3.3,3.6,Paul Prince,wndznn45
wyrutd01,1252928,Deborah Ehlers,1,-99,-99,-99,-99,Kenyatta Berrios,ysftax93
wglehq81,9732241,Kelvin Lee,0,0.1,3.5,4.8,2.4,Samuel Dalton,wpqorn73
bipzzg12,9793739,Christine Reed,1,0.2,3.8,3.5,-3.1,Marie Roberts,vnxici28
wavvvy15,0193839,Daniel Unnasch,0,0.3,4.6,4.5,3.5,Anne Hernandez,ssujpa10
wfenww98,5312371,Carrol Horowitz,1,-0.3,3.2,2.6,-0.4,Michelle Cuellar,oqgnwy64
wdhnco06,5409308,Patricia Rivera,1,-5,-4.7,-4.4,2.3,Patricia Jackson,hfyvek38
avzpvz08,9963710,Carlos Foley,0,-4.3,-2.1,-3.2,4.1,Dawn Curtin,sweucq96
ldhqbh70,0476450,Kelli Sharpe,1,-1.3,3,1.6,1.7,Kenyatta Berrios,ysftax93
wsdkok85,8937814,Bertha Fitch,1,-1.3,4,2.7,0.7,Paul Prince,wndznn45
afkqhz25,8874449,Sandra Nims,0,1.1,3.3,2.6,0,Irene Feldman,ekhymj67
nqjrjv36,1779422,Kimberly Salo,0,1.4,0.4,1.8,1.3,Patricia Jackson,hfyvek38
wbyjys66,7256036,Arthur Keeler,1,-0.4,3.2,3.8,2.9,Marie Roberts,vnxici28
khliwg67,7384663,Lauren Evanson,1,-5,-5,-5,-5,Marie Roberts,vnxici28
lnugkn76,9352013,Melva Moore,0,0.7,-0.8,0.4,-5,Emily Santos-Bacca,esb99
sqpmbl24,3606358,Irene Haynes,0,1.4,3.5,3.5,4.2,Dawn Curtin,sweucq96
bfuojk01,6317556,Daniel Matthai,0,0.8,3.1,4.9,0.5,Jeanette Lindley,mmxgfl83
